gene,SRR27614996,SRR27614997,SRR27614998,SRR27614999,SRR27615000,SRR27615001,SRR27615002,SRR27615007,SRR27615008,SRR27615009,SRR27615010,SRR27615011
Gm25275,0,0,0,0,0,0,0,0,0,0,0,0
Gm25284,0,0,0,0,0,0,0,0,0,0,0,0
Gm25285,0,0,0,0,0,0,0,0,0,0,0,0
Gm25290,8,9,4,0,7,9,3,0,0,6,3,3
Gm25291,1,6,2,2,0,4,8,3,6,3,0,10
Gm25294,0,0,0,0,0,0,0,0,0,0,0,0
Gm25296,19,12,21,14,16,14,13,14,11,10,11,24
Gm25308,0,0,0,0,0,0,0,0,0,0,3,4
Gm25311,0,0,0,0,0,0,0,0,0,0,0,0
Gm25312,0,0,0,0,0,0,0,0,0,0,0,0
Gm25313,7,4,10,3,7,8,21,4,1,5,7,29
Gm25314,0,0,0,0,0,0,0,0,0,0,0,0
Gm25321,0,0,0,3,0,0,0,0,0,0,0,0
Gm25323,18,3,12,6,13,5,15,1,4,3,11,9
Gm25326,0,0,0,0,0,0,0,0,0,0,0,0
Gm25327,0,0,0,0,0,0,0,0,0,0,0,0
Gm25328,1,1,0,3,0,3,0,0,0,0,3,0
Gm25332,0,0,0,0,0,0,0,0,0,0,0,0
Gm25335,0,0,0,0,0,0,0,0,0,0,0,0
Gm25337,1,5,7,0,2,8,7,1,0,0,4,2
Gm25338,0,0,0,0,0,0,0,0,0,0,0,0
Gm25344,0,0,0,0,0,0,0,0,0,0,0,0
Gm25345,0,0,0,0,0,0,0,0,0,0,0,0
Gm25346,0,0,0,0,0,0,0,0,0,0,0,0
Gm25350,0,0,0,0,0,0,0,0,0,0,0,0
Gm25354,0,0,0,0,0,0,0,0,0,0,0,0
Gm25357,0,0,0,0,0,0,0,0,0,0,0,0
Gm25360,167,182,235,149,64,149,95,146,89,161,225,205
Gm25362,0,0,0,0,0,0,0,0,0,0,0,0
Gm25369,0,0,0,0,0,0,0,0,0,0,0,0
Gm25370,0,0,0,0,0,0,0,0,0,0,0,0
Gm25375,0,0,0,0,0,0,0,0,0,0,0,0
Gm25376,0,0,0,0,0,0,0,0,0,0,0,0
Gm25377,0,0,0,0,0,0,0,0,0,0,0,0
Gm25378,0,0,0,0,0,0,0,0,0,0,0,0
Gm25379,0,0,0,0,0,0,0,0,0,0,0,0
Gm25380,0,0,0,0,0,0,0,0,0,0,0,0
Gm25383,0,0,0,0,0,0,0,0,0,0,0,0
Gm25384,0,0,0,0,0,0,0,0,0,0,0,0
Gm25387,0,0,0,0,0,0,0,0,0,0,0,0
Gm25388,0,0,0,0,0,0,0,0,0,0,0,0
Gm2539,1,3,0,10,0,0,0,0,1,0,0,0
Gm25391,0,0,0,0,0,0,0,0,0,0,0,0
Gm25394,5,7,2,0,5,7,0,1,4,4,2,5
Gm25395,144,110,100,73,67,97,49,78,159,154,234,282
Gm25396,0,0,0,0,0,0,0,0,0,0,0,0
Gm25401,0,0,0,0,0,0,0,0,0,0,0,0
Gm25402,0,0,0,0,0,0,0,0,0,0,0,0
Gm25404,0,0,0,0,0,0,0,0,0,0,0,0
Gm25405,0,0,0,0,0,0,0,0,0,0,0,0
Gm25407,0,0,0,0,0,0,0,0,0,0,0,0
Gm25408,0,0,0,0,0,0,0,0,0,0,0,0
Gm25409,0,0,0,0,0,0,0,0,0,0,0,0
Gm25410,11,2,21,1,7,14,5,5,10,12,5,17
Gm25412,0,0,0,0,0,0,0,0,0,0,0,0
Gm25414,0,0,0,0,0,0,0,0,0,0,0,0
Gm25415,0,0,0,0,0,0,0,0,0,0,0,0
Gm25416,0,0,0,0,0,0,0,0,0,0,0,0
Gm25417,0,0,0,0,0,0,0,0,0,0,0,0
Gm25418,0,0,0,0,0,0,0,0,0,0,0,0
Gm25420,0,0,0,0,0,0,0,0,0,0,0,0
Gm25421,0,0,0,0,0,0,0,0,0,0,0,0
Gm25422,0,0,0,0,0,0,0,0,0,0,0,0
Gm25429,0,0,0,0,0,0,0,0,0,0,0,0
Gm25431,0,0,4,0,0,0,0,0,0,0,0,0
Gm25434,0,0,0,0,0,0,0,0,0,0,0,0
Gm25437,0,0,0,0,0,0,0,0,0,0,0,0
Gm25439,0,0,0,0,0,0,0,0,0,0,0,0
Gm25443,0,0,0,0,0,0,0,0,0,0,0,0
Gm25448,0,0,0,0,0,0,0,0,0,0,0,0
Gm25449,0,0,0,0,0,0,0,0,0,0,0,0
Gm25450,0,0,0,0,0,0,0,0,0,0,0,0
Gm25452,0,0,0,0,0,0,0,0,0,0,0,0
Gm25453,0,0,0,0,0,0,0,0,0,0,0,0
Gm25457,0,0,0,0,0,0,0,0,0,0,0,0
Gm25460,0,0,0,0,0,0,0,0,0,0,0,0
Gm25461,0,0,0,0,0,0,0,0,0,0,0,0
Gm25462,0,0,0,0,0,0,0,0,0,0,0,0
Gm25463,0,0,0,0,0,0,0,0,0,0,0,0
Gm25464,0,0,0,0,0,0,0,0,0,0,0,0
Gm25466,0,0,0,0,0,0,0,0,0,0,0,0
Gm25471,0,0,0,0,0,0,0,0,0,0,0,0
Gm25473,0,0,0,0,0,0,0,0,0,0,0,0
Gm25474,0,0,0,0,0,0,0,0,0,0,0,0
Gm25480,0,0,0,0,0,0,0,0,0,0,0,0
Gm25481,0,0,0,0,0,0,0,0,0,0,0,0
Gm25482,4,1,12,0,0,1,6,1,2,0,1,17
Gm25484,0,0,0,0,0,0,0,0,0,0,0,0
Gm25485,0,0,0,0,0,0,0,0,0,0,0,0
Gm25486,0,0,0,0,0,0,0,0,0,0,0,0
Gm25487,0,0,0,0,0,0,0,0,0,0,0,0
Gm25490,0,0,0,0,0,0,0,0,0,0,0,0
Gm25492,10,5,5,0,2,1,5,8,7,9,4,4
Gm25495,0,0,0,0,0,0,0,0,0,0,0,0
Gm25497,0,0,0,0,0,0,0,0,0,0,0,0
Gm25498,0,0,1,0,0,0,0,0,0,0,0,0
Gm25501,0,0,0,0,0,0,0,0,0,0,0,0
Gm25502,0,0,0,0,0,0,0,0,1,0,0,0
Gm25506,1,0,0,0,0,0,0,0,0,0,0,0
Gm25512,0,0,0,0,0,0,0,0,0,0,0,0
Gm25513,0,0,0,0,0,0,0,0,0,0,0,0
Gm25515,2,2,0,0,0,0,0,0,0,2,0,0
Gm25516,0,0,0,0,0,0,0,0,0,0,0,0
Gm25517,0,0,0,0,0,0,0,0,0,0,0,0
Gm25518,0,0,0,0,0,2,0,0,0,0,0,0
Gm25519,0,0,0,0,0,0,0,0,0,0,0,0
Gm25520,0,0,2,0,1,0,0,0,1,0,0,2
Gm25521,0,0,0,0,0,0,0,0,0,0,0,0
Gm25522,0,0,0,0,0,0,0,0,0,0,0,0
Gm25523,0,0,0,0,0,0,0,0,0,0,0,0
Gm25524,0,0,0,0,0,0,0,0,0,0,0,0
Gm25525,0,0,0,0,0,0,0,0,0,0,0,0
Gm25526,0,0,0,0,0,0,0,0,0,0,0,0
Gm25528,0,0,0,0,0,0,0,0,0,0,0,0
Gm25538,0,0,0,0,0,0,0,0,0,0,0,0
Gm25539,0,0,0,0,0,0,0,0,0,0,0,0
Gm25541,3,4,10,1,0,0,0,1,0,0,0,2
Gm25546,0,0,0,0,0,0,0,0,0,0,0,0
Gm25547,0,0,0,0,0,0,0,0,0,0,0,1
Gm25550,0,0,0,0,0,0,0,0,0,0,0,0
Gm25558,0,0,0,0,8,0,7,0,1,0,0,1
Gm25562,0,0,0,0,0,0,0,0,0,0,0,0
Gm25564,0,0,0,0,0,0,0,0,0,0,0,0
Gm25565,0,0,0,0,0,0,0,0,0,0,0,0
Gm25577,0,0,0,0,0,0,0,0,0,0,0,0
Gm25578,0,0,0,0,0,0,0,0,0,0,0,0
Gm25579,0,0,0,0,0,0,0,0,0,0,0,0
Gm25581,0,0,0,0,0,0,0,0,0,0,0,0
Gm25582,0,0,0,0,0,0,0,0,0,0,0,0
Gm25583,0,0,0,0,0,0,0,0,0,0,0,3
Gm25585,0,0,0,0,0,0,0,0,0,0,0,0
Gm25587,0,0,0,0,0,0,0,0,0,0,0,0
Gm25588,0,0,3,0,0,0,0,0,0,0,0,0
Gm25589,0,0,0,0,0,0,0,0,0,0,0,0
Gm25592,0,0,0,0,0,0,0,0,0,0,0,0
Gm25596,1,9,1,9,1,2,0,0,3,1,15,5
Gm25597,0,0,0,0,0,0,0,0,0,0,0,0
Gm25598,0,0,0,0,0,0,0,0,0,0,0,0
Gm25599,0,0,0,0,0,0,0,0,0,0,0,0
Gm2560,0,0,0,0,0,0,0,1,0,0,0,0
Gm25600,0,0,0,0,0,0,0,0,0,0,0,0
Gm25602,0,0,0,0,0,0,0,0,0,0,0,0
Gm25604,0,6,0,3,2,2,0,3,4,3,5,0
Gm25607,0,0,0,0,0,0,0,0,0,0,0,0
Gm25608,0,0,0,0,0,0,0,0,0,0,0,0
Gm25609,0,0,0,0,0,0,0,0,0,0,0,0
Gm25610,0,0,0,0,0,0,0,0,0,0,0,0
Gm25611,0,0,0,0,0,0,0,0,0,0,0,0
Gm25612,7,3,8,4,0,2,19,3,7,1,3,1
Gm25613,0,0,0,0,0,0,0,0,0,0,0,0
Gm25614,0,0,0,0,0,0,0,0,0,0,0,0
Gm25615,0,0,0,0,0,0,0,0,0,0,0,0
Gm25617,3,3,4,2,1,2,1,4,0,5,2,10
Gm25618,0,0,0,0,0,0,0,0,0,0,0,0
Gm25619,0,0,0,0,0,0,0,0,0,0,0,0
Gm25622,0,0,0,0,0,0,0,0,0,0,0,0
Gm25623,0,0,0,0,0,0,0,0,0,0,0,0
Gm25624,0,0,0,0,0,0,0,0,0,0,0,0
Gm25626,0,0,0,0,0,0,0,0,0,0,0,0
Gm25628,0,0,0,0,0,0,0,0,0,0,0,0
Gm25629,0,0,0,0,0,0,0,0,1,0,0,3
Gm25630,0,0,0,0,0,0,0,0,0,0,0,0
Gm25631,3,0,10,0,1,0,2,3,0,0,0,1
Gm25632,18,5,0,3,11,0,0,0,0,2,0,7
Gm25633,0,0,0,0,0,0,0,0,0,0,0,0
Gm25634,0,0,0,0,0,0,0,0,0,0,0,0
Gm25635,0,2,8,0,4,1,0,1,0,1,0,0
Gm25636,1,7,15,4,5,4,0,0,1,0,9,8
Gm25637,0,0,0,0,0,0,0,0,0,0,0,0
Gm25640,3,3,0,0,4,10,0,4,8,1,4,4
Gm25644,0,0,0,0,0,0,0,0,0,0,0,0
Gm25646,0,0,0,0,0,0,0,0,0,0,0,0
Gm25647,0,0,0,0,0,0,0,0,0,0,0,0
Gm25648,0,0,0,0,0,0,0,0,0,0,0,0
Gm25650,0,0,0,0,0,0,0,0,0,0,0,0
Gm25651,0,0,0,0,0,0,0,0,0,0,0,0
Gm25652,0,0,0,0,0,0,0,0,0,0,0,0
Gm25653,0,0,0,0,0,0,0,0,0,0,0,0
Gm25658,0,0,0,0,0,0,0,0,0,0,0,0
Gm25663,4,3,2,4,3,3,3,10,3,6,2,1
Gm25668,0,0,0,0,0,0,0,0,0,0,0,0
Gm25670,0,0,0,0,0,0,0,0,0,0,0,0
Gm25672,0,0,0,0,0,0,0,0,0,0,0,0
Gm25679,0,0,0,0,0,0,0,0,0,0,0,0
Gm25681,0,0,0,0,0,0,0,0,0,0,0,0
Gm25682,0,0,0,0,0,0,0,0,0,0,0,0
Gm25683,0,0,0,0,0,0,0,0,0,0,0,0
Gm25684,0,0,0,0,0,0,0,0,0,0,0,0
Gm25696,0,0,0,0,0,0,0,0,0,0,0,0
Gm25697,0,0,0,0,0,0,0,0,0,0,0,0
Gm25698,0,0,0,0,0,0,0,0,0,0,0,0
Gm25699,0,0,0,0,0,0,0,0,0,0,0,0
Gm25702,0,0,0,0,0,0,0,0,0,0,0,0
Gm25703,0,0,0,0,0,0,0,0,0,0,0,0
Gm25705,0,0,0,0,0,0,0,0,0,0,0,0
Gm25709,0,0,0,0,0,0,1,0,0,0,0,0
Gm25710,0,0,0,0,0,0,0,0,0,0,0,0
Gm25711,0,0,0,0,0,0,0,0,0,0,0,0
Gm25716,2,0,0,4,0,0,0,2,0,0,0,0
Gm25721,0,0,0,0,0,0,0,0,0,0,0,0
Gm25723,0,0,0,0,0,0,0,0,0,0,0,0
Gm25725,0,0,0,0,0,0,0,0,0,0,0,0
Gm25726,0,0,0,0,0,0,0,0,0,0,0,0
Gm25727,0,0,0,0,0,0,0,0,0,0,0,0
Gm25728,0,0,0,0,0,0,0,0,0,0,0,0
Gm25730,0,0,0,0,0,0,0,0,0,0,0,0
Gm25737,0,0,0,0,0,0,0,0,0,0,0,0
Gm25739,0,0,0,0,0,0,0,0,0,0,0,0
Gm25740,0,0,0,0,0,0,0,0,0,0,0,0
Gm25741,0,0,0,0,0,0,0,0,0,0,0,0
Gm25742,0,0,0,0,0,0,0,0,0,0,0,0
Gm25744,8,0,11,1,5,2,0,9,4,0,1,2
Gm25755,0,0,0,0,0,0,0,0,0,0,0,0
Gm25756,0,0,0,0,0,0,0,0,0,0,0,0
Gm25758,0,0,0,0,0,0,0,0,0,0,0,0
Gm25759,0,0,0,0,0,0,0,0,0,0,0,0
Gm25760,0,0,0,0,0,0,0,0,0,0,0,0
Gm25761,0,0,0,0,0,0,0,0,0,0,0,0
Gm25762,0,0,0,0,0,0,0,0,0,0,0,0
Gm25763,0,0,0,0,0,0,0,0,0,0,0,0
Gm25764,0,0,0,0,0,0,0,0,0,0,0,0
Gm25765,0,0,0,0,0,0,0,0,0,0,0,0
Gm25766,0,0,0,0,0,0,0,0,0,0,0,0
Gm25769,0,0,0,0,0,0,0,0,0,0,0,0
Gm25771,0,0,0,0,0,0,0,0,0,0,0,0
Gm25776,28,11,16,1,9,7,10,16,3,13,3,14
Gm25777,25,4,11,9,14,13,1,5,2,2,8,2
Gm25781,0,0,0,0,0,0,0,0,0,0,0,0
Gm25783,0,0,0,0,0,0,0,0,0,0,0,0
Gm25785,0,0,0,0,0,0,0,0,0,0,0,0
Gm25788,9,0,0,1,0,0,0,0,0,1,7,2
Gm25789,7,2,6,0,1,3,0,2,0,4,4,0
Gm25790,0,0,0,0,0,0,0,0,0,0,0,0
Gm25791,29,25,54,13,20,37,25,33,19,25,35,45
Gm25792,0,0,0,0,0,0,0,0,0,0,0,0
Gm25793,0,0,0,0,0,0,0,0,0,0,0,0
Gm25794,0,0,0,0,0,2,0,0,0,0,0,0
Gm25795,0,0,0,0,0,0,0,0,0,0,0,0
Gm25796,0,0,0,0,0,0,0,0,0,0,0,0
Gm25797,0,0,0,0,0,0,0,0,0,0,0,0
Gm25798,0,0,0,0,0,0,0,0,0,0,0,0
Gm25799,0,0,0,0,0,0,0,0,0,0,0,0
Gm25800,0,0,0,0,0,0,0,0,0,0,0,0
Gm25801,0,0,0,0,0,0,0,0,0,0,0,0
Gm25802,0,0,0,0,0,0,0,0,0,0,0,0
Gm25803,0,0,0,0,0,0,0,0,0,0,0,0
Gm25805,0,0,0,0,0,0,0,0,0,0,0,0
Gm25810,0,0,0,0,0,0,0,0,0,0,0,0
Gm25812,0,0,0,0,0,0,0,0,0,0,0,0
Gm25813,0,0,0,0,0,0,0,0,0,0,0,0
Gm25814,0,0,0,0,0,0,0,0,0,0,0,0
Gm25815,0,0,0,0,0,0,0,0,0,0,0,0
Gm25816,0,0,0,0,0,0,0,0,0,0,0,0
Gm25818,0,0,0,2,0,0,0,0,0,0,0,0
Gm25819,0,0,0,0,0,0,0,0,0,0,0,0
Gm2582,0,0,0,0,0,0,0,0,0,0,0,0
Gm25820,25,5,20,6,2,1,4,9,7,15,4,11
Gm25821,12,7,12,1,10,1,18,6,7,6,6,22
Gm25823,0,0,0,0,0,0,0,0,0,0,0,0
Gm25826,0,0,0,0,0,0,0,0,0,0,0,0
Gm25827,0,0,0,0,0,0,0,0,0,0,0,0
Gm25828,0,0,0,0,0,0,0,0,0,0,0,0
Gm25829,0,0,0,0,0,0,0,0,0,0,0,0
Gm25830,0,0,0,0,0,0,0,0,0,0,0,0
Gm25831,0,0,0,0,0,0,0,0,0,0,2,0
Gm25832,0,0,0,0,0,0,0,0,0,0,0,0
Gm25833,0,0,0,0,0,0,0,0,0,0,0,0
Gm25835,75,58,122,30,59,129,48,46,46,86,77,85
Gm25840,0,0,0,0,0,0,0,0,0,0,0,0
Gm25846,0,0,0,0,0,0,0,0,0,0,0,0
Gm25848,0,4,5,1,1,5,0,5,2,0,0,0
Gm25851,0,0,0,0,0,0,0,0,0,0,0,0
Gm25852,0,0,0,0,0,0,0,0,0,0,0,0
Gm25853,0,0,0,0,0,0,0,0,0,0,0,0
Gm25854,0,0,0,0,0,0,0,0,0,0,0,0
Gm25855,11,19,5,15,2,6,6,3,3,6,13,1
Gm25856,0,0,0,0,0,0,0,0,0,0,0,0
Gm25857,0,0,0,0,0,0,0,0,0,0,0,0
Gm25860,0,0,0,0,0,0,0,0,0,0,0,0
Gm25862,0,0,0,0,0,0,0,0,0,0,0,0
Gm25867,0,0,0,0,0,0,0,0,0,0,0,0
Gm25869,0,0,0,0,0,0,2,0,0,0,0,0
Gm25870,0,0,0,0,0,0,0,0,0,0,0,0
Gm25873,0,0,0,0,0,0,0,0,0,0,0,1
Gm25874,0,0,0,0,0,0,0,0,0,0,0,0
Gm25875,0,0,0,0,0,0,0,0,0,0,0,0
Gm25877,0,0,0,0,0,0,0,0,0,0,0,0
Gm25878,17,18,17,15,4,20,21,11,9,24,26,23
Gm25879,0,0,0,0,0,0,0,0,0,0,0,0
Gm25880,0,0,0,0,0,0,0,0,0,0,0,0
Gm25881,0,0,0,0,0,0,0,0,0,0,0,0
Gm25884,0,0,0,0,0,0,0,0,0,0,0,0
Gm25890,0,0,0,0,0,0,0,0,0,0,0,0
Gm25891,0,0,0,0,0,0,0,0,0,0,0,0
Gm25894,7,1,4,2,8,5,2,0,0,7,0,2
Gm25896,0,2,7,1,1,0,0,2,0,1,0,0
Gm25897,6,8,3,0,0,0,0,1,5,1,1,4
Gm25898,0,0,0,0,0,0,0,0,0,0,0,0
Gm25899,0,0,0,0,0,0,0,0,0,0,0,0
Gm25901,0,0,0,0,0,0,0,0,0,0,0,0
Gm25903,0,0,0,0,0,0,0,0,0,0,0,0
Gm25906,0,0,0,0,0,0,0,0,0,0,0,0
Gm25909,0,0,0,0,0,0,0,0,0,0,0,0
Gm25913,3,0,0,0,3,3,0,0,3,0,1,2
Gm25915,0,0,0,0,0,0,0,0,0,0,0,0
Gm25916,0,0,0,0,0,0,0,0,0,0,0,0
Gm25917,0,0,0,0,0,0,0,0,0,0,0,0
Gm25918,0,0,0,0,0,0,0,0,0,0,0,0
Gm25919,0,0,0,0,0,0,0,0,0,0,0,0
Gm25921,0,0,0,0,0,0,0,0,0,0,0,0
Gm25922,0,0,0,0,0,0,0,0,0,0,0,0
Gm25924,0,0,0,0,0,0,0,0,0,0,0,0
Gm25926,0,0,5,1,0,0,0,1,1,4,0,0
Gm25929,0,0,0,0,0,0,0,0,0,0,0,0
Gm25930,0,0,3,0,0,0,1,2,3,4,4,4
Gm25934,0,0,0,0,0,0,0,0,0,0,0,0
Gm25935,0,0,0,0,0,0,0,0,0,0,0,0
Gm25937,0,0,0,0,0,0,0,0,0,0,0,0
Gm25938,0,0,0,0,0,0,0,0,0,0,0,0
Gm25939,636,450,678,430,238,536,220,347,384,577,598,670
Gm25944,0,0,0,0,0,0,0,0,0,0,0,0
Gm25967,12,4,4,0,0,5,0,0,5,0,13,3
Gm25970,2,6,16,1,4,0,2,0,5,4,4,1
Gm25973,0,0,0,0,0,0,0,0,0,0,0,0
Gm25976,0,0,0,0,0,0,0,0,0,0,0,0
Gm25979,0,0,0,0,0,0,0,0,0,0,0,0
Gm25982,0,0,4,0,3,0,0,0,0,0,0,0
Gm25984,0,0,0,0,0,0,0,0,0,0,0,0
Gm25985,0,0,0,0,0,0,0,0,0,0,0,0
Gm25987,0,0,0,0,0,0,0,0,0,0,0,0
Gm25988,0,0,0,0,0,0,0,0,0,0,0,0
Gm25989,6,0,2,1,1,0,0,1,0,3,2,3
Gm25995,0,0,1,0,0,0,0,2,0,0,3,0
Gm25999,0,0,0,0,0,0,0,0,0,0,0,0
Gm26000,0,0,0,0,0,0,0,0,0,0,0,0
Gm26002,0,0,0,0,0,0,0,0,0,0,0,0
Gm26005,0,0,0,0,0,0,0,0,0,0,0,0
Gm26007,0,0,0,0,0,0,0,0,0,0,0,0
Gm26008,0,0,0,0,0,0,0,0,0,0,0,0
Gm26011,0,0,0,0,0,0,0,0,0,0,0,0
Gm26012,0,0,0,0,0,0,0,0,0,0,0,0
Gm26014,0,0,0,0,0,0,0,0,0,0,0,0
Gm26016,0,0,0,0,0,0,0,0,0,0,0,0
Gm26017,0,0,0,0,0,0,0,0,0,0,0,0
Gm26020,0,0,0,0,0,0,0,0,0,0,0,0
Gm26021,0,0,0,0,0,0,0,0,0,0,0,0
Gm26022,0,0,0,0,0,0,0,0,0,0,0,0
Gm26029,0,0,0,0,0,0,0,0,0,0,0,0
Gm26032,0,0,0,0,0,0,0,0,0,0,0,0
Gm26036,0,0,0,0,0,0,0,0,0,0,0,0
Gm26038,0,0,0,0,0,0,0,0,0,0,0,0
Gm26040,0,0,0,0,2,0,0,0,0,0,0,0
Gm26044,0,0,0,0,0,0,0,0,0,0,0,0
Gm26046,0,0,0,0,0,0,0,0,0,0,0,0
Gm26047,0,0,0,0,0,0,0,0,0,0,0,0
Gm26048,0,0,0,0,0,0,0,0,0,0,0,0
Gm26049,24,14,4,15,16,6,14,4,17,12,18,11
Gm26054,0,0,0,0,0,0,0,0,0,0,0,0
Gm26055,0,0,0,0,0,0,0,0,0,0,0,0
Gm26056,0,0,0,0,0,0,0,0,0,0,0,0
Gm26057,0,0,2,0,0,0,0,0,0,0,0,0
Gm26058,0,0,0,0,4,0,0,4,0,0,0,0
Gm26059,0,0,0,0,0,0,0,0,0,0,0,0
Gm26061,0,0,0,0,0,0,0,0,0,0,0,0
Gm26062,0,0,0,0,0,0,0,0,0,0,0,0
Gm26063,0,0,0,0,0,0,0,0,0,0,0,0
Gm26064,6,4,10,8,1,1,0,0,3,8,5,9
Gm26065,0,0,0,0,0,0,0,0,0,0,0,0
Gm26066,0,0,0,0,0,0,0,0,0,0,0,0
Gm26070,0,0,0,0,0,0,0,0,0,0,0,0
Gm26071,0,0,0,0,0,0,0,0,0,0,0,0
Gm26072,0,0,0,0,0,0,0,0,0,0,0,0
Gm26074,0,0,0,0,0,0,0,0,0,0,0,0
Gm26075,0,0,0,0,0,0,0,0,0,0,0,0
Gm26076,0,0,0,0,0,0,0,0,0,0,0,0
Gm26078,0,0,0,0,0,0,0,0,0,0,0,0
Gm26079,6,11,1,4,0,0,1,9,2,1,4,9
Gm26080,0,0,0,0,0,0,0,0,0,0,0,0
Gm26081,0,0,0,0,0,0,0,0,0,0,0,0
Gm26082,0,0,0,0,0,0,0,0,0,0,0,0
Gm26084,0,0,0,0,0,0,0,1,0,1,0,0
Gm26087,0,0,0,0,0,0,0,0,0,0,0,0
Gm26088,0,0,0,0,0,0,0,0,0,0,0,0
Gm26091,0,0,2,0,0,0,1,0,0,0,0,0
Gm26096,0,0,0,0,0,0,0,0,0,0,0,0
Gm26097,0,0,0,0,0,0,0,0,0,0,0,0
Gm26099,0,0,0,0,0,0,0,0,0,0,0,0
Gm26100,0,0,0,0,0,0,0,0,0,0,0,0
Gm26101,0,0,0,0,0,0,0,0,0,0,0,0
Gm26104,0,0,0,0,0,0,0,0,0,0,0,0
Gm26105,0,0,0,0,0,0,0,0,0,0,0,0
Gm26107,0,0,0,0,0,0,0,0,0,0,0,0
Gm26108,0,0,0,0,0,0,0,0,0,0,0,0
Gm26109,9,16,2,8,0,6,4,21,6,13,17,5
Gm26110,1,0,0,0,3,0,0,1,3,2,13,2
Gm26111,0,0,0,0,0,0,0,0,0,0,0,0
Gm26121,8,0,0,0,2,3,5,0,1,2,7,8
Gm26122,0,0,0,0,0,0,0,0,0,0,0,0
Gm26123,0,0,0,0,0,0,0,0,0,0,0,0
Gm26125,0,0,0,0,0,0,0,0,0,0,0,0
Gm26126,0,0,0,0,0,0,0,0,0,0,0,0
Gm26127,1,0,0,0,0,0,0,0,0,0,0,0
Gm26128,0,0,0,0,0,0,0,0,0,0,0,0
Gm26129,4,0,6,0,1,0,0,0,3,2,1,4
Gm26130,5,11,17,7,15,17,15,13,19,10,5,3
Gm26132,0,0,4,0,0,0,0,0,0,0,0,0
Gm26133,0,0,0,0,0,0,0,0,0,0,0,0
Gm26135,0,1,0,0,0,2,0,0,0,0,4,3
Gm26138,0,0,0,0,0,0,0,0,0,0,0,0
Gm26139,0,0,0,0,0,0,0,0,0,0,0,0
Gm26143,10,12,12,11,0,6,6,6,11,4,8,19
Gm26144,0,0,0,0,0,0,0,0,0,0,0,0
Gm26145,0,0,0,0,0,0,0,0,0,0,0,0
Gm26146,0,0,0,0,0,0,0,0,0,0,0,0
Gm26147,0,9,10,0,2,0,20,0,11,1,6,5
Gm26151,0,0,0,0,0,0,0,0,0,0,0,0
Gm26159,0,0,0,0,0,0,0,0,0,0,0,0
Gm26160,2,0,0,0,0,3,1,2,0,0,4,1
Gm26162,0,0,0,0,0,0,0,0,0,0,0,0
Gm26164,0,0,0,0,0,0,0,0,0,0,0,0
Gm26165,51,20,39,23,33,35,10,32,17,26,27,45
Gm26166,0,0,0,0,0,0,0,0,0,0,0,0
Gm26169,0,0,0,0,0,0,0,0,0,0,0,0
Gm26175,0,7,1,4,3,5,1,1,2,9,3,1
Gm26176,0,0,0,0,0,0,0,0,0,0,0,0
Gm26177,0,0,0,0,0,0,0,0,0,0,0,0
Gm26178,0,0,0,0,0,0,0,0,0,0,0,0
Gm26179,0,0,0,0,0,0,0,0,0,0,0,0
Gm26180,0,0,0,0,0,0,0,0,0,0,0,0
Gm26181,0,0,0,0,0,0,0,0,0,0,0,0
Gm26183,0,0,0,0,0,0,0,0,0,0,0,0
Gm26184,0,0,0,0,0,0,0,0,0,0,0,0
Gm26188,0,0,0,0,0,0,0,0,0,0,0,0
Gm26189,0,0,4,0,3,0,4,0,5,0,0,1
Gm2619,23,6,15,20,3,8,4,10,21,22,21,19
Gm26200,0,0,0,0,0,0,0,0,0,0,0,0
Gm26201,0,0,0,0,0,0,0,0,0,0,0,0
Gm26202,8,12,6,0,0,0,2,10,2,2,1,3
Gm26203,0,0,0,0,0,0,0,0,0,0,0,0
Gm26204,0,0,0,0,0,0,0,0,0,0,0,0
Gm26205,23,23,29,16,13,12,16,12,7,11,15,17
Gm26206,0,0,0,0,0,0,0,0,0,0,0,0
Gm26207,0,0,0,0,0,0,0,0,0,0,0,0
Gm26211,0,0,0,0,0,0,0,0,0,0,0,0
Gm26214,0,0,0,0,0,0,0,0,0,0,0,0
Gm26224,31,11,27,11,18,4,6,15,10,17,16,15
Gm26225,6,2,12,0,0,0,5,3,0,0,2,1
Gm26228,0,0,0,0,0,0,0,0,0,0,0,0
Gm26230,0,0,0,0,0,0,0,0,0,0,0,0
Gm26232,0,0,0,0,0,0,0,0,0,0,0,0
Gm26236,0,0,0,0,0,0,0,0,0,0,0,0
Gm26239,0,0,0,0,0,0,0,0,0,0,0,0
Gm26240,0,0,0,0,0,0,0,0,0,0,0,0
Gm26243,5,2,3,0,3,0,0,1,0,1,2,2
Gm26244,0,0,0,3,0,0,8,0,0,0,1,2
Gm26245,0,0,0,0,0,0,0,0,0,0,0,0
Gm26246,0,0,0,0,0,0,0,0,0,0,0,0
Gm26247,0,0,0,0,0,0,0,0,0,0,0,0
Gm26251,0,0,0,0,0,0,0,0,0,0,0,0
Gm26255,0,0,0,0,0,0,0,0,0,0,0,0
Gm26256,0,0,0,0,0,0,0,0,0,0,0,0
Gm26257,0,0,0,0,0,0,0,0,0,0,0,0
Gm26262,0,0,0,0,0,0,0,0,0,0,0,0
