gene,SRR16936780,SRR16936781,SRR16936782,SRR16936792,SRR16936793,SRR16936794
Gm10775,0,2,0,0,0,0
Gm10777,237,169,200,161,199,131
Gm10778,21,18,15,11,6,21
Gm10782,6,1,2,2,0,1
Gm10785,17,18,19,16,16,9
Gm10787,0,0,0,0,0,0
Gm10789,0,0,0,0,0,0
Gm10790,0,0,0,0,0,0
Gm10791,1,0,5,1,3,1
Gm10804,1,1,0,0,1,0
Gm10814,9,10,17,12,17,16
Gm10822,4,0,0,0,0,0
Gm10823,0,0,0,0,0,0
Gm10824,0,0,0,0,0,0
Gm10825,5,4,5,1,0,0
Gm10829,0,0,0,0,0,0
Gm10830,0,0,0,0,0,0
Gm10832,0,0,0,0,0,0
Gm10840,20,17,8,6,7,9
Gm10845,0,0,0,0,0,0
Gm10847,0,0,0,0,0,0
Gm10851,0,1,0,0,1,0
Gm10856,0,0,0,0,0,0
Gm10857,0,0,0,0,0,0
Gm10858,0,0,0,0,0,0
Gm10860,0,0,0,0,0,0
Gm10863,45,86,71,45,75,62
Gm10865,2,0,0,1,2,1
Gm10874,7,9,15,2,1,1
Gm10910,14,2,2,4,9,11
Gm10913,4,1,2,0,1,0
Gm10941,27,27,16,19,28,17
Gm1096,0,0,0,0,0,0
Gm10961,1,0,0,3,0,0
Gm11007,0,0,0,0,0,0
Gm11009,0,0,0,0,0,0
Gm1110,1,0,0,0,0,1
Gm11100,0,0,0,0,0,0
Gm11110,38,28,36,20,25,31
Gm11149,0,0,4,0,0,2
Gm11166,0,0,1,0,0,1
Gm11184,0,0,0,0,0,0
Gm11186,0,0,0,0,0,0
Gm11190,0,0,0,0,0,0
Gm11201,0,0,1,3,0,0
Gm11205,0,0,0,0,0,0
Gm11210,0,0,0,2,0,0
Gm11211,0,0,0,0,0,0
Gm11217,0,0,0,0,0,0
Gm11228,0,0,0,0,0,0
Gm1123,6,1,0,1,4,1
Gm11232,0,0,0,0,0,0
Gm11240,0,0,0,0,0,0
Gm11264,0,0,0,0,0,0
Gm11266,0,0,0,0,0,0
Gm11267,0,0,0,1,0,0
Gm11269,0,0,0,0,0,0
Gm11274,16,17,31,15,18,28
Gm11292,1,0,1,0,0,0
Gm11335,3,6,1,1,8,0
Gm11337,0,0,0,0,0,0
Gm11342,2,0,0,0,0,0
Gm11346,0,0,1,0,0,0
Gm11351,0,0,0,0,0,0
Gm11377,0,0,0,0,0,0
Gm11379,0,0,0,0,0,0
Gm11381,0,0,0,0,0,0
Gm1140,0,0,0,0,0,0
Gm11412,0,0,0,0,0,0
Gm11413,0,0,0,0,0,0
Gm11415,24,18,15,19,13,12
Gm11418,0,0,0,0,0,0
Gm11419,0,0,1,0,0,0
Gm11423,122,78,87,65,89,68
Gm11426,0,0,0,0,0,0
Gm11430,0,0,0,0,0,0
Gm11437,0,0,0,0,0,0
Gm11454,0,0,0,0,1,0
Gm11465,2,0,0,0,0,0
Gm11468,0,0,0,0,0,0
Gm11476,0,0,0,1,2,0
Gm11478,127,138,126,118,109,110
Gm11482,0,0,0,0,0,0
Gm11494,0,0,0,0,0,0
Gm11496,0,0,2,2,4,7
Gm11497,0,0,0,0,0,0
Gm11513,0,0,0,0,0,0
Gm11515,3,0,3,1,3,2
Gm11517,11,7,7,2,3,1
Gm11520,3,3,4,12,6,1
Gm11523,0,1,2,0,0,0
Gm11525,1,0,5,6,0,0
Gm11529,0,0,0,0,0,0
Gm11532,18,0,2,5,2,5
Gm11536,0,2,0,0,0,0
Gm11538,0,0,2,0,1,0
Gm11541,3,7,1,14,11,5
Gm11543,0,0,0,0,0,0
Gm11544,0,0,0,0,0,0
Gm11545,83,35,27,30,34,22
Gm11546,0,0,0,0,0,0
Gm11548,0,0,0,0,0,0
Gm11554,0,0,0,0,0,0
Gm11555,0,0,0,0,0,0
Gm11559,0,0,0,0,0,0
Gm11562,0,0,0,0,0,0
Gm11563,0,0,0,0,0,0
Gm11564,0,0,0,0,0,0
Gm11565,0,0,0,0,0,0
Gm11567,0,0,0,0,0,0
Gm11568,0,0,0,0,0,0
Gm11569,0,0,0,0,0,0
Gm11571,0,0,0,0,1,0
Gm11578,0,0,0,0,0,0
Gm11586,0,0,0,0,0,0
Gm11587,0,0,0,0,0,0
Gm11592,5,5,7,6,10,7
Gm11595,0,0,0,0,0,0
Gm11596,0,0,0,0,0,0
Gm11608,0,0,0,0,0,0
Gm11613,1081,946,986,1243,1269,942
Gm11627,0,0,0,0,0,0
Gm11633,3,0,0,0,0,2
Gm11650,0,0,0,0,0,0
Gm11651,0,0,0,0,0,0
Gm11655,0,0,0,0,0,0
Gm11657,0,0,0,0,0,0
Gm11665,0,0,0,2,0,0
Gm11677,0,0,0,0,0,1
Gm11681,0,0,0,0,0,0
Gm11682,0,0,0,0,0,0
Gm11683,0,0,0,0,0,0
Gm11685,2,0,6,0,0,1
Gm11686,3,0,0,0,2,0
Gm11690,0,0,0,0,0,0
Gm11691,0,0,0,0,0,0
Gm11694,7,11,24,11,14,7
Gm11695,3,2,0,1,1,1
Gm11696,327,265,310,159,204,157
Gm11703,49,18,6,40,2,1
Gm11713,0,0,0,0,0,0
Gm11714,0,0,0,0,0,0
Gm11715,2,1,0,0,0,0
Gm11716,0,0,0,1,0,0
Gm11723,2,4,9,6,0,3
Gm11725,0,1,0,1,2,0
Gm11728,0,0,0,0,0,0
Gm11729,0,0,0,0,0,0
Gm11730,0,0,0,0,0,0
Gm11732,0,0,0,0,0,0
Gm11733,0,0,0,0,0,0
Gm11734,0,0,0,0,0,0
Gm11735,0,0,0,0,0,0
Gm11738,4,2,4,4,1,1
Gm11747,0,1,1,0,0,1
Gm11750,0,0,0,0,0,0
Gm11753,3,3,13,3,15,5
Gm11754,0,0,0,0,0,0
Gm11755,0,0,0,0,0,0
Gm11762,0,0,0,0,0,0
Gm11767,26,29,39,28,13,17
Gm11769,28,24,26,15,18,16
Gm11770,0,0,3,0,0,0
Gm11772,36,24,34,27,22,33
Gm11775,0,0,0,0,0,0
Gm11780,0,0,0,0,0,0
Gm11787,16,18,12,18,10,11
Gm11802,1,0,0,0,0,0
Gm11810,5,8,2,6,7,3
Gm11816,0,0,0,0,0,0
Gm11820,0,0,0,0,0,0
Gm11823,0,0,0,0,0,0
Gm11827,14,13,10,2,11,7
Gm11832,0,0,1,0,0,0
Gm11837,1,0,1,4,0,0
Gm11844,0,0,0,0,0,0
Gm11872,0,0,0,0,0,0
Gm11884,0,0,0,0,0,0
Gm11917,0,0,0,0,0,0
Gm11937,0,0,0,0,0,0
Gm11938,0,0,0,0,0,0
Gm11944,20,4,6,8,10,4
Gm11946,0,0,1,1,0,1
Gm11954,1,3,0,0,0,2
Gm11958,0,0,0,0,0,1
Gm11959,0,0,0,0,0,0
Gm11961,0,0,0,0,0,0
Gm11963,12,6,4,2,3,1
Gm11964,4,6,5,9,7,1
Gm11967,0,0,0,0,0,0
Gm11971,0,0,0,0,0,0
Gm11978,0,0,0,0,0,0
Gm11981,0,0,0,0,0,0
Gm11992,14,9,4,6,4,2
Gm11998,4,2,0,0,0,2
Gm11999,0,0,0,0,1,0
Gm12000,0,0,0,0,0,0
Gm12002,0,0,0,0,0,0
Gm12018,0,0,0,0,0,0
Gm12022,2,0,0,0,0,0
Gm12031,12,2,2,5,0,3
Gm12052,0,0,0,0,0,0
Gm12059,3,1,2,0,0,2
Gm12061,0,0,0,0,0,0
Gm12066,0,0,0,0,0,0
Gm12068,0,0,0,0,0,0
Gm12069,0,0,0,0,0,0
Gm12070,1,0,5,3,1,0
Gm12092,1,2,1,10,2,5
Gm12100,0,0,0,0,0,0
Gm12107,0,0,0,0,0,0
Gm12108,0,0,0,0,0,0
Gm12111,0,0,0,0,0,0
Gm12119,0,0,0,0,0,0
Gm12121,3,0,0,0,1,1
Gm12126,0,0,0,0,0,0
Gm12128,0,0,0,0,0,0
Gm12130,0,0,0,0,0,0
Gm12132,0,0,1,0,0,0
Gm12146,0,0,0,0,0,0
Gm12153,0,0,0,0,0,0
Gm12159,0,0,0,0,0,0
Gm12167,0,0,0,0,0,0
Gm12174,40,33,45,35,29,20
Gm12185,46,62,35,40,33,45
Gm12191,108,63,66,82,73,51
Gm12198,0,0,1,0,0,0
Gm12199,0,0,0,0,0,0
Gm12216,23,15,35,9,27,18
Gm12223,0,0,0,0,0,0
Gm12224,0,0,0,0,0,0
Gm12227,0,0,0,1,0,0
Gm12236,0,0,0,1,0,0
Gm12238,0,5,1,0,0,3
Gm12239,0,0,0,1,0,1
Gm12250,602,477,567,2058,1944,1725
Gm12253,0,0,0,1,0,0
Gm12257,0,7,3,0,0,0
Gm12258,102,97,114,74,99,89
Gm12273,0,0,0,0,0,0
Gm12279,12,19,12,9,7,5
Gm12289,0,0,0,0,0,0
Gm12290,0,0,0,0,0,0
Gm12292,0,0,0,0,0,0
Gm12295,0,0,0,0,0,0
Gm12296,0,0,0,0,0,0
Gm12298,0,0,0,0,0,0
Gm12299,0,0,0,0,0,0
Gm12301,1,0,2,0,1,0
Gm12315,0,0,0,0,0,0
Gm12320,0,0,0,0,0,0
Gm12326,0,0,0,0,0,0
Gm12338,29,29,39,22,28,26
Gm12339,0,0,0,0,0,1
Gm12343,0,0,0,0,0,0
Gm12348,0,0,0,0,0,0
Gm12353,1,0,3,2,2,1
Gm12354,0,0,0,0,0,0
Gm12359,31,29,26,25,24,26
Gm12371,0,0,0,0,0,0
Gm12374,0,0,0,0,0,0
Gm12381,0,0,0,0,0,0
Gm12404,0,0,0,0,0,0
Gm12405,0,0,0,0,2,0
Gm12407,0,0,1,0,0,0
Gm12408,0,0,0,0,0,0
Gm12409,1,2,2,2,5,2
Gm12415,0,0,0,0,3,0
Gm12426,0,0,1,0,0,0
Gm12436,0,0,0,0,0,0
Gm12440,0,0,0,0,0,0
Gm12446,0,0,0,0,0,0
Gm12452,0,0,0,0,3,0
Gm12462,0,0,0,0,0,0
Gm12472,1,0,2,7,0,5
Gm12474,33,19,27,43,36,33
Gm12496,23,10,10,8,10,10
Gm12500,3,1,0,0,1,4
Gm12502,3,5,3,0,5,0
Gm12505,0,0,0,0,0,0
Gm12506,1,5,0,0,0,0
Gm12508,1,0,2,0,0,0
Gm12511,0,0,0,0,0,0
Gm12514,0,0,0,0,0,0
Gm12519,0,0,0,0,0,0
Gm12522,12,5,5,1,7,1
Gm12530,0,0,0,0,0,0
Gm12532,0,0,0,0,0,0
Gm12536,0,0,0,0,0,2
Gm12538,0,0,3,0,0,0
Gm12551,0,2,0,0,0,0
Gm12576,0,0,0,0,0,0
Gm12586,5,3,4,9,7,1
Gm12589,10,26,21,32,19,18
Gm12592,1,1,0,0,0,0
Gm12596,0,1,0,0,0,3
Gm12602,3,0,2,3,1,0
Gm12610,10,2,3,3,4,3
Gm12613,0,0,0,0,0,0
Gm12614,0,0,0,0,0,0
Gm12615,0,0,0,0,0,0
Gm12621,0,0,0,0,0,0
Gm12624,0,0,0,0,0,0
Gm12625,0,0,0,0,0,0
Gm12627,0,0,0,0,0,0
Gm12628,0,0,0,0,0,0
Gm12633,0,0,0,0,0,0
Gm12637,0,0,0,0,0,0
Gm12643,0,0,0,0,0,0
Gm12648,0,2,0,1,0,0
Gm12655,57,34,26,33,39,27
Gm12665,0,0,0,0,0,0
Gm12669,24,10,16,17,13,10
Gm12678,0,0,0,0,0,0
Gm12679,1,0,0,0,0,0
Gm12693,10,10,6,15,6,10
Gm12694,0,0,0,0,0,0
Gm12695,0,0,0,0,0,0
Gm12696,13,20,15,28,7,12
Gm12701,0,0,0,0,0,0
Gm12707,0,0,0,0,0,0
Gm12708,60,63,48,23,39,32
Gm12709,0,0,0,0,1,0
Gm12712,0,1,1,0,1,0
Gm12718,2,0,0,0,0,0
Gm12722,0,0,1,2,1,2
Gm12724,0,0,0,0,0,0
Gm12743,36,28,38,14,34,15
Gm12758,12,5,22,11,0,10
Gm12762,12,3,1,2,2,4
Gm12763,0,0,0,0,0,0
Gm12764,134,90,126,109,129,111
Gm12770,0,0,0,0,0,0
Gm12781,0,0,0,0,0,0
Gm12784,0,1,0,0,0,0
Gm12789,0,0,0,0,0,0
Gm12790,0,0,0,0,0,0
Gm12796,3,4,25,3,8,7
Gm128,5,3,9,9,9,0
Gm12802,0,0,1,0,0,0
Gm12816,4,5,10,5,5,2
Gm12827,0,0,0,0,0,0
Gm12828,0,0,0,0,0,1
Gm12829,0,0,0,0,0,0
Gm12830,0,0,0,0,0,0
Gm12841,25,13,13,38,12,20
Gm12843,12,22,14,16,18,8
Gm12853,0,0,0,0,0,0
Gm12854,2,8,11,8,9,6
Gm12863,0,0,0,0,0,0
Gm12865,0,2,0,0,0,0
Gm12866,1,2,0,0,0,1
Gm12867,6,2,10,3,2,0
Gm12873,0,0,0,0,1,0
Gm12880,0,0,0,0,0,0
Gm12886,0,0,0,0,0,0
Gm12887,0,0,0,0,0,0
Gm12888,0,0,0,0,0,1
Gm12897,0,0,0,0,0,0
Gm12907,0,0,0,0,0,0
Gm12909,0,0,0,0,0,0
Gm12911,0,0,0,0,0,0
Gm12915,6,3,0,1,4,3
Gm12916,0,0,0,0,0,0
Gm12923,0,0,0,0,0,1
Gm12925,0,7,0,3,5,2
Gm12927,0,0,0,0,0,0
Gm12930,0,0,0,0,0,0
Gm12958,0,0,2,0,0,0
Gm12963,0,0,0,0,0,0
Gm12972,0,0,1,0,0,0
Gm12974,0,4,0,0,1,0
Gm12976,0,0,0,2,0,4
Gm12977,6,0,8,0,1,0
Gm12984,0,0,0,0,0,0
Gm12992,70,60,56,46,56,46
Gm12996,0,0,0,0,0,0
Gm13001,0,0,0,0,0,0
Gm13003,0,0,0,0,0,0
Gm13010,0,0,0,0,0,0
Gm13012,523,347,364,358,355,322
Gm13016,0,0,0,0,0,0
Gm13017,0,0,0,0,0,0
Gm13021,0,0,0,0,0,0
Gm13025,0,0,0,0,0,0
Gm13029,0,0,0,0,0,0
Gm13030,0,0,0,0,0,0
Gm13031,6,6,1,0,4,0
Gm13032,1,1,0,1,3,0
Gm13034,3,0,5,2,0,3
Gm13040,0,0,0,0,0,0
Gm13043,0,0,0,0,0,0
Gm13056,3,0,1,0,2,1
Gm13057,0,0,0,0,0,0
Gm13058,0,0,0,0,0,0
Gm13066,5,8,2,0,2,2
Gm13067,39,40,71,48,63,55
Gm13070,0,0,0,0,0,0
Gm13073,5,3,2,1,5,0
Gm13090,0,0,0,0,0,0
Gm13102,0,0,0,0,0,0
Gm13110,0,0,0,0,0,0
Gm13112,0,0,0,0,0,0
Gm13133,0,0,0,0,0,0
Gm13144,0,0,0,0,0,0
Gm13149,0,0,0,0,0,0
Gm13165,0,0,0,0,0,0
Gm13166,4,6,1,8,8,5
Gm13179,7,2,0,0,1,4
Gm13194,0,3,3,1,4,4
Gm13199,0,1,2,0,3,5
Gm13201,12,12,2,8,11,11
Gm13203,0,0,0,0,2,0
Gm13205,73,54,55,77,81,57
Gm13219,0,0,0,0,0,0
Gm1322,0,0,0,0,0,0
Gm13238,30,24,33,26,27,30
Gm13257,0,0,0,0,0,0
Gm13261,0,0,0,0,0,0
Gm13262,0,0,1,0,0,0
Gm13264,0,0,0,0,0,0
Gm13266,0,1,0,0,0,0
Gm13267,0,0,0,1,0,0
Gm13269,0,0,0,0,0,0
Gm13270,9,17,5,1,4,6
Gm13271,0,0,0,0,0,0
Gm13272,0,0,0,0,0,0
Gm13274,1,0,0,0,1,0
Gm13275,0,0,0,0,0,0
Gm13276,0,0,0,0,0,0
Gm13277,0,0,0,0,0,0
Gm13278,0,0,0,0,0,0
Gm13279,0,0,0,0,0,0
Gm13283,0,0,0,0,0,0
Gm13285,0,0,0,0,0,0
Gm13286,0,0,0,2,0,0
Gm13287,0,0,0,0,0,0
Gm13288,0,0,0,0,1,0
Gm13289,0,0,0,0,0,0
Gm13290,0,0,0,0,0,0
Gm13291,0,0,0,0,0,0
Gm13293,0,0,0,0,0,0
Gm1330,0,0,0,0,0,0
Gm13315,1,3,7,7,7,1
Gm13344,0,0,0,0,0,0
Gm13348,0,0,0,2,0,0
Gm13351,2,0,1,1,0,0
Gm13363,16,8,6,25,10,20
Gm13372,0,0,0,0,0,0
Gm13373,15,13,16,2,0,1
Gm13375,300,214,216,211,182,143
Gm13383,0,1,0,0,0,0
Gm13387,0,0,0,0,0,0
Gm13388,0,0,1,0,0,1
Gm13391,145,147,205,60,64,82
Gm13398,0,0,0,0,0,1
Gm13403,0,0,0,0,0,0
Gm13404,0,1,4,0,0,0
Gm13415,1,0,0,0,0,0
Gm13421,26,35,11,29,15,18
Gm13427,4,5,3,7,5,3
Gm13446,0,0,0,0,0,0
Gm13449,0,0,0,0,0,0
Gm13470,34,20,43,20,23,16
Gm13479,22,11,13,7,4,4
Gm13481,0,0,0,0,0,0
Gm13483,4,2,5,1,6,2
Gm13485,1,6,4,0,0,0
Gm13490,0,0,0,0,0,0
Gm13491,0,0,0,0,0,0
Gm13497,0,0,0,0,0,0
Gm13498,0,3,3,3,0,2
Gm13522,0,1,1,0,0,0
Gm13523,9,4,5,0,1,11
Gm13524,19,1,0,7,3,0
Gm13528,4,0,0,0,0,0
Gm13530,0,0,0,0,0,0
Gm13536,0,0,0,0,0,0
Gm13539,0,0,0,0,0,0
Gm13544,0,0,0,0,0,0
Gm13546,0,0,1,2,4,2
Gm13547,0,0,0,0,1,0
Gm13561,1,0,0,0,2,0
Gm13562,5,0,3,0,7,3
Gm13569,0,0,0,0,0,0
Gm13570,0,0,0,0,5,0
Gm13571,0,1,2,8,5,2
Gm13572,0,0,0,2,0,1
Gm13575,0,0,0,0,0,0
Gm13580,0,0,0,0,0,0
Gm13582,0,0,0,0,0,0
Gm13583,0,0,0,0,0,0
Gm13584,0,0,0,0,0,0
Gm13594,0,0,5,0,0,0
Gm13596,0,0,0,0,0,0
Gm13599,0,0,0,0,2,2
Gm136,0,0,0,0,0,0
Gm13601,0,0,0,0,0,0
Gm13605,0,0,0,0,0,0
Gm13609,0,0,0,0,2,0
Gm13629,0,0,0,0,0,0
Gm13630,0,0,0,0,0,0
Gm13648,1,0,0,0,0,3
Gm13652,0,0,0,0,0,0
Gm13653,8,0,0,11,0,0
Gm13657,39,38,60,25,19,32
Gm13707,11,11,20,9,27,11
Gm13709,0,0,0,0,0,0
Gm13710,577,281,532,299,181,239
Gm13715,0,0,0,0,0,0
Gm13748,12,10,17,5,5,5
Gm13749,0,0,0,0,0,0
Gm13752,0,0,0,0,0,0
Gm13770,0,0,0,3,0,0
Gm13778,24,12,26,5,16,17
Gm13782,0,0,0,0,0,0
Gm13790,0,0,0,0,0,0
Gm13791,0,0,0,0,0,0
Gm13793,0,0,0,0,0,0
Gm13794,0,0,0,0,0,0
Gm13799,0,0,0,0,0,0
Gm13807,0,0,0,0,0,0
Gm13816,0,3,0,0,1,0
Gm13817,0,0,0,0,0,0
Gm13821,0,0,0,0,0,0
Gm13822,3,3,9,53,58,62
Gm13830,5,4,0,2,1,2
Gm13832,0,0,3,0,0,0
Gm13840,33,23,40,21,25,23
Gm13842,0,0,0,0,0,0
Gm13846,0,0,0,0,0,0
Gm13847,0,0,0,0,0,0
Gm13848,0,0,0,0,0,0
Gm13850,0,0,0,0,0,0
Gm13853,2,0,0,0,0,0
Gm13855,0,0,0,0,0,0
Gm13861,0,0,0,0,0,0
Gm13869,0,0,0,0,0,0
Gm13872,0,0,0,0,0,0
Gm13883,0,0,0,0,0,0
Gm13884,0,0,0,0,0,0
Gm13889,12,0,11,7,4,3
Gm13912,0,0,0,0,0,0
Gm13919,0,0,0,0,0,0
Gm13923,0,0,0,0,0,0
Gm13944,0,0,0,0,0,0
Gm13974,0,0,0,0,0,0
Gm13981,0,0,2,0,0,0
Gm13982,0,0,0,0,0,0
Gm13985,0,0,0,0,0,0
Gm13986,52,19,29,11,13,23
Gm13990,0,0,0,0,0,0
Gm14002,2,0,0,1,0,2
Gm14009,0,0,0,0,0,1
Gm14010,0,10,0,8,3,0
Gm14015,0,0,0,0,0,0
Gm14023,11,1,3,9,7,4
Gm14037,0,3,0,0,0,0
Gm14040,38,42,33,51,52,53
Gm14041,0,0,0,0,0,0
Gm14051,6,0,5,9,3,2
Gm14055,0,0,0,0,0,0
Gm14057,15,13,21,14,13,17
Gm14061,0,0,0,0,0,0
Gm14062,0,0,0,0,0,0
Gm14064,0,0,0,0,0,0
Gm14066,0,0,0,0,0,0
Gm14089,0,0,0,0,0,0
Gm14092,0,0,0,0,0,0
Gm14095,0,0,0,0,0,0
Gm14100,0,0,0,0,0,0
Gm14102,0,0,0,0,0,0
Gm14114,0,0,0,0,0,0
Gm14133,0,0,0,0,0,0
Gm14137,0,0,0,0,0,0
Gm14144,0,0,0,0,0,0
Gm14147,0,0,0,0,0,0
Gm14149,0,0,0,0,0,1
Gm14151,0,0,0,0,0,0
Gm14154,20,15,30,30,26,23
Gm14161,0,0,0,0,0,0
Gm14164,0,0,0,0,0,0
Gm14167,8,4,12,5,2,8
Gm14169,0,0,0,0,0,0
Gm14170,0,0,0,0,0,0
Gm14198,0,0,0,0,0,0
Gm14199,0,0,0,0,2,0
Gm14200,2,3,5,0,6,4
Gm14204,0,0,0,1,0,0
Gm14206,0,0,0,0,0,0
Gm14207,0,0,0,0,0,0
Gm14210,0,0,0,0,0,0
Gm14216,0,0,0,0,0,0
Gm14218,2,0,0,0,2,0
Gm14221,43,24,56,13,12,14
Gm14229,0,0,0,0,0,0
Gm14230,26,15,21,23,7,10
Gm14232,0,0,0,0,1,0
Gm14244,0,0,0,0,0,0
Gm14246,0,0,0,0,0,0
Gm14249,0,0,0,0,0,0
Gm14250,0,0,0,0,0,0
Gm14261,0,0,0,0,0,0
Gm14267,2,2,3,2,2,0
Gm14268,0,0,0,0,0,0
Gm14273,0,0,0,0,0,0
Gm14275,16,14,7,25,22,19
Gm14279,3,8,6,6,5,1
Gm14280,0,0,0,0,0,0
Gm14285,1,0,0,0,0,1
Gm14288,0,0,0,0,0,0
Gm14295,495,420,328,439,585,407
Gm14296,0,1,3,4,4,3
Gm14305,259,249,255,318,268,261
Gm14308,0,0,0,0,0,0
Gm14317,0,0,0,0,0,0
Gm14320,9,5,3,2,3,6
Gm14321,29,27,40,16,19,16
Gm14322,67,52,59,57,66,52
Gm14325,1246,1093,1014,1095,1262,1145
Gm14326,1165,1035,994,1150,1352,1135
Gm14329,0,0,0,0,0,0
Gm14330,0,0,0,0,0,0
Gm14340,0,0,0,0,0,0
Gm14342,0,0,0,0,0,0
Gm14344,0,0,0,0,0,0
Gm14367,0,0,0,0,0,0
Gm14372,0,1,0,0,0,0
Gm14377,3,0,3,3,2,0
Gm14379,33,10,21,9,19,17
Gm14387,0,0,0,0,0,0
Gm14391,2,1,0,1,1,2
Gm14393,10,14,13,13,12,9
Gm14399,176,169,188,167,170,154
Gm14402,0,0,0,2,0,1
Gm14403,208,303,287,246,306,248
Gm14405,0,0,0,0,0,0
Gm14408,0,0,0,1,0,0
Gm14410,450,264,298,391,433,375
Gm14413,0,0,0,0,0,0
Gm14419,0,0,0,0,0,1
Gm14421,4,1,4,4,4,3
Gm14424,0,0,0,0,0,0
Gm14428,0,0,0,0,0,0
Gm14434,0,0,0,0,0,0
Gm14437,0,0,0,0,0,0
Gm14438,0,1,3,0,0,0
Gm14439,1,1,2,0,0,0
Gm14444,0,0,1,0,0,0
Gm14461,114,120,136,58,86,69
Gm14486,0,3,4,0,0,0
Gm14487,1,0,1,1,0,0
Gm14488,0,0,2,0,1,3
Gm14496,0,0,0,0,0,0
Gm14502,17,16,22,15,18,8
Gm14525,0,0,0,0,0,0
Gm14541,0,1,1,3,1,2
Gm14569,0,0,3,0,0,0
Gm14577,0,0,0,0,0,0
Gm14590,0,0,0,0,0,0
Gm14594,0,0,0,0,0,0
Gm14595,0,0,0,0,0,0
Gm14596,0,0,0,0,0,0
Gm14616,0,0,0,0,0,0
Gm14617,0,0,0,0,0,0
Gm14625,0,0,0,0,0,0
Gm14632,0,0,0,0,0,0
Gm14634,0,0,1,0,4,1
Gm14635,0,0,0,0,0,0
Gm14636,32,18,39,60,82,65
Gm14637,0,0,0,0,0,0
Gm14642,0,0,0,0,0,0
Gm14661,0,0,0,0,0,0
Gm14662,0,0,0,0,0,0
Gm14664,0,0,0,0,0,0
Gm14681,62,53,32,38,30,36
Gm14687,0,0,0,0,0,0
Gm14692,0,0,0,0,0,0
Gm14696,0,0,0,0,0,0
Gm14703,1,1,1,5,2,1
Gm14707,0,0,0,0,0,0
Gm14718,0,0,0,0,0,0
Gm14719,3,1,3,3,6,2
Gm14725,0,0,0,0,0,0
Gm14743,0,0,0,0,0,0
Gm14744,0,0,0,0,0,0
Gm14762,6,6,13,3,2,1
Gm14769,1,0,1,0,0,0
Gm14773,0,0,0,0,0,0
Gm14808,0,0,0,0,0,0
Gm14809,0,0,0,1,0,0
Gm14812,0,0,0,0,0,0
Gm14816,0,0,0,0,0,0
Gm14819,0,0,0,0,0,0
Gm14827,0,0,0,0,0,1
Gm14846,0,0,0,0,0,0
Gm14853,47,33,45,26,29,28
Gm14858,0,0,0,1,0,0
Gm14862,0,0,0,0,0,0
Gm14866,0,0,0,0,1,0
Gm14902,0,0,0,0,1,2
Gm14925,0,1,1,0,0,0
Gm14936,0,0,0,0,0,0
Gm14963,4,12,3,5,14,7
Gm14965,0,0,0,0,0,0
Gm14966,25,19,35,36,23,28
Gm14991,0,0,0,0,0,0
Gm15008,0,0,0,0,0,0
Gm15028,0,0,0,0,0,0
Gm15050,20,13,25,19,7,10
Gm15056,0,0,0,0,0,1
Gm15063,1,0,0,1,1,2
Gm15067,3,1,0,2,2,2
Gm15080,0,0,0,0,0,0
Gm15083,0,0,0,0,0,0
Gm15085,0,0,0,0,0,0
Gm15091,0,0,0,0,0,0
Gm15093,0,0,0,0,0,0
Gm15097,0,0,0,0,0,0
Gm15104,0,0,0,0,1,0
Gm15107,0,0,0,0,0,0
Gm15114,0,0,0,0,0,0
Gm15122,0,0,0,0,0,0
Gm15127,0,0,0,0,0,0
Gm15128,0,0,0,0,0,0
Gm15133,15,31,12,21,18,25
Gm15142,0,0,0,0,0,0
Gm15143,0,0,0,0,0,0
Gm15155,0,0,0,1,0,0
Gm15169,0,0,0,0,0,0
Gm15179,0,0,0,0,0,0
Gm15199,0,0,0,1,0,0
Gm15201,2,5,1,3,3,1
Gm15212,0,0,0,0,0,0
Gm15217,0,0,0,0,0,0
Gm15222,0,0,0,0,0,0
Gm15230,0,0,0,0,0,0
Gm15232,37,34,18,20,22,19
Gm15239,0,0,0,0,0,0
Gm15241,0,3,0,0,0,1
Gm15245,0,0,0,0,0,0
Gm15246,67,62,50,28,33,18
Gm15247,3,8,7,20,21,32
Gm15247_1,2,0,13,8,0,7
Gm15266,0,0,0,0,0,0
Gm1527,0,0,0,0,0,0
Gm15270,5,2,3,2,4,5
Gm15283,0,0,1,3,1,3
Gm15286,0,0,0,0,0,0
Gm15290,0,0,0,0,0,0
Gm15295,0,0,0,0,0,0
Gm15313,0,0,0,0,0,0
Gm15318,0,0,0,0,0,0
Gm15322,0,0,0,0,0,4
Gm15323,0,0,1,0,0,0
Gm15325,0,0,0,0,0,0
Gm15326,47,60,51,29,21,25
Gm15327,0,3,5,1,5,3
Gm15328,0,0,0,0,0,0
Gm15331,0,0,0,3,0,0
Gm15337,4,0,2,0,4,2
Gm15340,0,0,0,0,2,0
Gm15343,0,0,0,0,0,0
Gm15345,0,0,0,0,0,0
Gm15346,0,0,0,0,0,0
Gm15348,0,0,0,0,0,0
Gm15350,0,1,0,0,0,1
Gm15351,0,0,0,0,0,0
Gm15353,0,2,0,0,0,0
Gm15384,0,5,9,4,9,8
Gm15389,0,0,0,0,0,0
Gm15395,0,0,0,0,0,0
Gm15396,0,0,0,0,0,0
Gm15401,10,1,2,6,0,1
