gene,SRR18701208,SRR18701209,SRR18701210,SRR18701211,SRR18701212,SRR18701213,SRR18701214,SRR18701215,SRR18701216,SRR18701217,SRR18701218,SRR18701219
Gm33750,1,0,0,1,0,0,0,0,0,0,0,0
Gm33751,0,0,0,0,0,0,0,0,0,0,0,0
Gm33752,0,0,0,0,0,1,0,0,0,0,0,0
Gm33753,0,0,0,1,0,0,0,0,0,0,0,0
Gm33756,0,0,0,0,0,0,0,0,0,0,0,0
Gm33758,0,0,0,0,0,0,0,0,0,0,0,0
Gm33763,2,0,1,0,0,0,9,0,0,0,0,0
Gm33764,0,0,0,0,0,0,3,0,0,0,0,0
Gm33765,1,0,0,1,0,0,0,0,0,0,0,0
Gm33767,3,1,0,0,0,6,0,1,0,0,0,5
Gm33769,0,0,0,0,0,0,0,0,0,0,0,0
Gm33770,0,0,1,3,0,0,6,0,0,0,0,0
Gm33774,0,0,1,4,0,1,0,0,0,0,0,1
Gm33777,7,0,2,1,0,0,0,0,0,0,0,0
Gm33778,0,0,0,6,0,0,0,0,0,4,0,0
Gm33780,0,0,0,0,0,0,0,0,0,0,0,0
Gm33781,0,0,0,0,0,0,0,0,0,0,0,0
Gm33782,0,0,0,0,0,0,0,0,0,0,0,0
Gm33784,0,0,0,0,0,0,0,0,0,0,0,0
Gm33785,0,0,0,0,0,0,0,0,0,0,0,0
Gm33786,3,3,8,6,0,2,7,5,0,9,2,6
Gm33787,0,0,0,0,0,0,0,0,0,0,0,2
Gm33788,0,0,1,0,3,1,0,0,0,0,0,0
Gm33790,0,0,0,0,0,0,0,0,0,0,0,0
Gm33791,0,0,1,0,0,0,0,0,0,0,0,0
Gm33793,0,0,0,0,0,0,0,0,0,0,0,1
Gm33795,2,0,2,0,0,0,15,0,0,0,0,5
Gm33797,0,0,0,0,0,0,0,0,0,0,0,0
Gm33798,0,0,0,0,0,0,0,0,0,0,0,0
Gm33799,2,3,0,2,0,2,17,0,0,0,0,0
Gm33800,3,0,3,2,0,3,5,2,0,0,0,0
Gm33801,0,0,0,0,0,0,0,0,0,0,0,0
Gm33803,0,0,0,0,0,0,0,0,0,0,0,0
Gm33804,62,33,63,25,28,46,24,34,13,27,29,9
Gm33805,0,0,0,0,0,0,0,0,0,0,0,0
Gm33806,0,0,0,0,0,0,0,0,0,0,0,0
Gm33809,0,5,0,0,3,0,0,0,0,0,0,0
Gm33811,0,0,0,0,3,0,0,0,0,0,0,0
Gm33814,0,0,1,0,0,0,0,0,0,0,0,0
Gm33817,0,0,2,0,0,0,0,0,0,0,0,0
Gm33819,0,0,0,0,0,0,0,0,0,0,0,0
Gm33821,0,0,0,0,0,0,0,0,0,0,0,0
Gm33823,0,0,0,0,0,0,0,0,0,0,0,0
Gm33826,1,0,0,0,0,0,0,0,0,0,0,0
Gm33827,0,0,7,2,1,0,3,4,0,0,0,0
Gm33828,3,3,11,12,4,3,10,4,0,5,0,0
Gm33829,1,0,0,3,0,0,0,0,0,0,0,2
Gm3383,0,0,0,0,0,0,0,0,0,0,0,0
Gm33830,0,0,0,0,0,0,0,0,0,0,0,0
Gm33831,0,0,0,0,0,0,0,0,0,0,0,0
Gm33833,0,0,2,2,0,0,0,0,0,0,0,0
Gm33836,0,0,0,0,0,0,0,0,0,0,0,3
Gm33838,2,0,0,3,0,2,0,0,0,0,0,0
Gm33840,0,0,0,0,0,0,0,0,0,0,0,0
Gm33841,1,0,0,3,0,0,0,0,0,0,0,0
Gm33843,1,0,0,0,0,0,0,0,0,0,0,3
Gm33844,0,0,0,0,0,0,0,0,0,0,0,0
Gm33845,0,0,0,0,0,0,0,0,0,0,0,0
Gm33847,0,0,0,0,0,0,0,0,0,0,0,0
Gm33849,0,0,0,0,0,0,0,0,0,0,0,0
Gm33851,13,18,38,12,8,7,5,17,13,7,12,3
Gm33852,0,0,0,0,0,0,0,0,0,0,0,0
Gm33856,1,0,0,0,0,0,0,0,0,0,0,0
Gm33857,8,0,2,2,0,2,0,3,0,0,2,1
Gm33858,34,32,6,19,0,23,8,32,27,36,7,31
Gm33860,0,0,0,0,0,0,0,0,0,0,0,0
Gm33861,0,0,0,0,0,0,0,0,0,0,0,2
Gm33862,175,240,181,196,109,158,65,246,125,124,90,70
Gm33864,22,22,24,11,27,35,3,20,9,8,14,9
Gm33867,0,0,0,0,0,0,0,0,0,2,0,0
Gm33869,0,0,0,2,2,5,0,6,0,0,2,0
Gm33873,0,0,0,0,0,0,0,0,0,0,0,0
Gm33875,2,0,1,3,0,0,0,2,0,0,0,4
Gm33877,134,44,113,47,21,20,51,38,1,46,32,14
Gm33880,0,0,0,0,0,0,0,0,0,0,0,0
Gm33885,0,0,0,0,0,2,0,0,0,0,0,0
Gm33886,0,0,0,0,0,0,0,0,0,0,0,0
Gm33887,25,14,15,13,24,22,7,3,40,19,14,16
Gm33888,1,0,0,0,0,0,0,0,0,0,0,0
Gm33889,0,0,1,1,0,0,0,0,0,0,0,0
Gm33890,0,0,0,0,0,0,0,0,0,0,0,0
Gm33892,0,3,0,3,3,3,0,5,0,2,0,2
Gm33893,0,0,0,0,0,0,0,0,0,0,0,0
Gm33895,0,0,2,0,0,0,0,0,0,0,0,0
Gm33897,4,0,2,7,3,0,0,5,0,3,0,1
Gm33898,0,0,1,0,0,0,0,0,0,0,0,0
Gm33901,0,0,0,0,0,0,0,0,0,0,0,0
Gm33904,0,0,0,0,0,0,0,0,0,0,0,0
Gm33905,0,1,2,7,0,1,0,1,0,1,0,0
Gm33909,0,0,0,1,0,0,0,0,0,0,0,0
Gm33910,0,0,0,0,0,0,0,0,0,0,0,0
Gm33912,0,0,0,0,0,0,0,0,0,0,0,5
Gm33914,0,1,0,0,0,2,2,0,0,0,0,0
Gm33919,0,0,0,0,0,0,0,0,0,0,0,0
Gm33922,21,88,28,33,42,88,21,123,18,38,20,67
Gm33923,1,0,0,2,0,0,0,0,0,0,0,0
Gm33924,2,3,0,8,0,2,0,7,0,5,1,0
Gm33925,0,0,0,2,0,0,0,0,0,0,0,0
Gm33926,9,9,20,0,15,3,20,3,0,10,5,3
Gm33929,9,14,9,16,3,2,9,18,25,38,13,32
Gm33931,0,0,0,1,0,1,0,0,0,0,0,0
Gm33933,0,0,0,0,0,0,0,0,0,0,0,0
Gm33934,0,0,0,0,0,0,0,0,0,0,0,0
Gm33936,2,0,0,0,0,2,0,0,0,0,0,0
Gm33937,4,12,10,12,0,5,0,2,0,14,1,6
Gm33938,7,7,2,0,5,0,6,4,0,2,1,0
Gm33940,10,3,4,0,2,1,0,5,14,2,1,0
Gm33944,1,0,0,5,0,0,0,0,0,1,0,0
Gm33945,2,37,8,19,1,18,0,27,0,9,2,9
Gm33947,0,0,0,0,0,0,0,0,0,0,0,0
Gm33948,0,0,0,0,0,0,0,0,0,0,0,0
Gm33950,2,3,0,0,0,1,0,1,0,0,0,0
Gm33951,0,0,1,0,0,1,6,0,0,0,0,0
Gm33958,1,0,1,0,0,0,0,0,0,0,0,0
Gm33959,2,1,0,0,0,1,0,1,0,0,3,0
Gm33963,0,0,0,6,0,0,0,0,0,0,0,0
Gm33964,0,0,0,0,0,0,0,0,0,0,0,0
Gm33966,0,0,0,0,0,0,0,0,0,0,0,0
Gm33967,0,0,0,4,0,0,0,0,0,0,0,0
Gm33968,0,0,1,1,0,0,0,0,0,0,0,0
Gm33969,1,0,0,0,0,0,0,0,0,0,0,0
Gm33970,0,0,0,0,0,1,0,0,0,0,0,0
Gm33971,3,13,4,9,6,13,0,14,0,10,11,22
Gm33973,5,6,1,0,2,0,0,5,16,0,0,0
Gm33974,0,0,0,0,0,0,0,0,0,0,0,0
Gm33977,0,1,3,0,4,3,5,0,9,0,0,0
Gm33979,0,0,0,0,0,0,0,0,0,0,0,0
Gm33980,0,0,1,0,0,0,0,0,0,0,0,0
Gm33981,0,0,1,0,0,0,0,0,0,0,0,0
Gm33982,0,0,0,0,0,0,0,0,0,0,0,0
Gm33984,0,0,0,0,0,0,0,0,0,0,0,0
Gm33987,4,18,5,8,7,6,0,18,19,3,1,0
Gm33988,1,0,0,0,0,0,0,0,0,0,0,0
Gm33989,3251,4150,3302,2862,1415,4000,1286,3990,2093,3329,2619,1525
Gm33990,0,0,0,0,0,0,0,0,0,0,0,0
Gm33991,2,2,0,6,0,0,0,0,0,0,0,4
Gm33993,0,0,0,0,0,0,4,0,0,0,0,0
Gm33995,0,0,1,0,0,2,0,0,0,0,0,0
Gm33998,0,0,3,0,0,0,0,0,0,0,0,0
Gm34000,0,0,0,0,0,0,7,0,0,0,0,0
Gm34004,0,1,5,1,0,0,0,0,0,0,0,0
Gm34005,0,0,0,0,0,0,0,0,0,0,0,0
Gm34006,1,6,0,0,0,0,0,0,0,0,1,4
Gm34007,0,1,2,0,0,0,7,0,0,0,0,0
Gm34008,0,0,0,0,0,0,0,0,0,0,0,0
Gm34011,0,0,0,0,0,0,0,0,0,0,0,0
Gm34012,0,0,0,0,0,0,0,0,0,0,0,0
Gm34014,0,0,0,0,0,0,0,0,0,0,0,0
Gm34016,0,0,1,0,0,0,0,0,0,0,0,0
Gm34017,0,0,0,0,0,0,0,0,0,0,0,0
Gm34019,1,2,0,0,3,0,0,1,0,0,0,0
Gm3402,0,0,0,0,0,0,0,0,0,0,0,0
Gm34020,210,103,206,120,56,141,37,133,105,83,42,27
Gm34022,0,0,0,0,0,0,0,0,0,0,0,0
Gm34025,0,0,0,0,0,0,0,0,0,0,0,0
Gm34026,0,0,1,0,0,3,0,0,0,3,0,0
Gm34027,0,0,1,0,0,0,0,0,0,0,0,0
Gm34029,0,0,0,0,0,0,0,0,0,0,0,0
Gm34030,0,0,0,3,0,0,0,0,0,0,0,0
Gm34031,0,0,0,0,0,0,0,0,0,0,0,0
Gm34032,0,0,0,5,0,0,4,0,0,0,0,6
Gm34033,0,0,0,0,0,0,0,0,0,0,0,0
Gm34035,0,3,0,0,3,0,0,0,0,0,0,0
Gm34036,0,0,0,0,0,0,0,0,0,0,0,0
Gm34037,0,3,1,6,0,0,0,0,0,0,0,0
Gm34038,0,0,0,6,0,0,0,0,0,0,0,0
Gm3404,0,0,1,0,0,0,12,0,0,0,0,0
Gm34041,0,0,0,1,0,0,0,0,0,0,0,0
Gm34043,0,0,1,0,0,0,0,0,0,0,0,0
Gm34044,0,0,0,0,0,0,0,0,0,0,0,0
Gm34045,0,0,0,2,0,0,0,0,0,0,0,0
Gm34047,0,0,0,0,0,1,0,0,0,0,0,0
Gm34049,0,0,0,0,0,2,0,0,0,0,0,0
Gm34050,0,0,1,0,0,0,0,0,0,0,0,0
Gm34052,0,0,0,0,0,2,0,0,0,0,0,0
Gm34053,0,0,0,0,0,0,0,0,0,0,0,0
Gm34056,0,0,0,3,0,0,0,3,0,0,0,0
Gm34057,0,0,0,0,0,2,0,0,0,0,0,0
Gm34058,5,44,13,25,24,28,1,30,20,24,14,19
Gm34059,0,0,0,0,0,0,0,0,0,0,0,0
Gm34060,0,0,0,0,0,0,0,0,0,0,3,0
Gm34061,0,0,2,0,0,0,0,0,0,0,0,0
Gm34062,3,7,1,1,7,0,0,2,13,2,5,3
Gm34065,2,4,2,0,2,3,0,1,0,2,1,3
Gm34066,0,0,0,2,0,7,0,2,0,0,0,0
Gm34067,0,0,0,0,0,0,0,0,0,0,0,0
Gm34068,0,0,0,0,0,0,0,0,0,0,0,0
Gm34069,3,0,0,0,0,0,0,0,18,0,0,0
Gm34071,0,0,0,0,0,0,0,0,0,0,0,0
Gm34072,0,0,0,0,0,0,0,0,0,0,0,0
Gm34074,0,0,1,0,0,0,0,0,0,0,0,0
Gm34075,0,0,0,0,0,0,0,0,0,0,0,0
Gm34076,1,0,0,0,0,0,0,1,0,5,2,2
Gm34077,2,0,0,0,0,3,0,0,0,0,0,0
Gm34078,1,0,0,0,0,0,0,0,0,0,0,0
Gm34079,7,2,13,0,9,1,17,1,0,1,8,12
Gm34080,5,10,0,4,3,0,6,2,6,7,1,2
Gm34081,5,0,0,3,0,0,0,0,0,0,0,3
Gm34084,823,461,581,480,421,482,628,581,333,658,371,1454
Gm34086,13,6,2,10,8,3,11,7,33,1,1,2
Gm34087,0,0,0,0,0,2,0,5,0,0,0,0
Gm3409,0,0,0,0,0,0,0,0,0,0,0,0
Gm34090,2,2,2,3,0,0,0,0,0,0,1,0
Gm34093,0,0,2,0,0,0,0,0,0,0,0,0
Gm34095,0,0,1,0,0,0,0,0,0,0,0,0
Gm34096,0,0,0,1,0,0,0,0,0,0,0,0
Gm34097,3,0,1,4,0,0,0,0,0,0,0,0
Gm34098,0,0,0,2,0,0,0,0,0,0,0,0
Gm34099,0,0,2,0,0,0,0,0,0,0,0,0
Gm34102,33,33,30,7,29,36,19,45,8,23,28,17
Gm34105,0,0,0,0,0,0,0,0,0,0,0,0
Gm34106,11,5,23,1,2,5,14,4,0,0,0,18
Gm34107,0,0,0,4,0,0,0,0,0,1,0,0
Gm3411,2,0,0,0,0,0,0,0,0,0,0,0
Gm34110,0,0,1,0,0,0,0,0,0,0,0,0
Gm34112,2,0,0,0,0,2,13,0,0,0,0,0
Gm34113,0,0,2,0,0,0,0,0,0,0,0,0
Gm34114,1,1,0,0,0,1,0,0,0,0,0,0
Gm34116,1,0,1,0,0,1,0,0,0,0,0,0
Gm34118,0,0,0,1,0,0,0,0,0,0,0,0
Gm34119,0,0,1,0,0,0,0,0,0,0,0,0
Gm34121,36,47,54,29,28,44,52,32,8,39,37,25
Gm34122,0,0,2,0,0,0,0,0,0,1,0,0
Gm34127,0,0,0,0,0,0,0,0,0,0,0,0
Gm34128,0,0,0,0,0,0,0,0,0,0,0,0
Gm34130,0,0,0,1,0,0,0,0,0,0,0,0
Gm34132,0,0,5,0,0,0,0,0,0,0,0,0
Gm34133,0,0,2,5,0,0,0,0,0,1,0,0
Gm34136,0,0,0,0,0,0,0,0,0,0,0,0
Gm34138,0,0,0,0,0,0,0,0,0,0,0,0
Gm3414,0,0,0,0,0,0,0,0,0,0,0,0
Gm34140,0,0,0,0,0,0,0,0,0,0,0,0
Gm34144,12,8,11,4,5,15,12,7,0,5,7,4
Gm34145,0,0,0,0,0,0,0,0,0,0,0,0
Gm34147,0,0,0,1,3,3,0,0,0,2,0,0
Gm34148,0,0,0,0,0,0,0,0,0,0,0,0
Gm3415,0,0,0,0,0,0,0,0,0,0,0,0
Gm34150,0,0,2,0,0,0,0,0,0,0,0,2
Gm34152,1,0,1,2,0,0,0,0,0,0,0,0
Gm34154,0,0,0,0,0,0,0,1,0,0,1,0
Gm34155,0,0,2,0,0,0,4,0,0,0,0,2
Gm34156,1,0,0,3,0,0,0,0,0,0,0,4
Gm34157,5,3,12,1,0,5,12,12,0,5,5,2
Gm34158,0,0,0,0,0,0,0,0,0,0,0,0
Gm34159,0,0,0,0,0,0,5,0,0,0,0,0
Gm34162,0,0,0,2,0,1,0,0,0,0,0,0
Gm34170,2,1,0,2,0,0,17,0,0,1,2,0
Gm34172,7,2,0,3,10,2,0,2,0,1,10,0
Gm34173,0,0,0,0,0,0,0,0,0,0,0,0
Gm34175,0,2,0,0,0,0,0,0,0,0,0,0
Gm34177,0,1,0,0,0,0,0,0,0,0,0,0
Gm34178,0,0,0,0,0,0,0,0,0,0,0,0
Gm34179,1,0,0,0,0,0,0,0,0,0,0,0
Gm34180,0,0,0,0,0,0,6,0,0,0,0,0
Gm34181,1620,1533,1318,984,734,1277,630,1390,773,902,1036,273
Gm34182,0,0,0,0,0,3,9,0,0,0,0,0
Gm34184,0,0,0,0,0,0,0,0,0,0,0,0
Gm34185,0,0,0,0,0,0,0,0,0,0,0,0
Gm34186,0,0,0,0,0,3,0,0,0,0,0,1
Gm34189,5,0,1,12,0,0,9,1,14,2,2,0
Gm34193,0,0,0,0,0,0,0,0,0,0,0,0
Gm34194,16,23,6,11,9,10,0,9,2,8,6,9
Gm34196,0,0,2,1,0,0,0,0,0,0,0,0
Gm34197,2,3,10,7,7,2,0,13,0,1,4,0
Gm34198,4,0,0,0,0,0,9,0,0,0,0,0
Gm34199,0,3,1,1,0,0,3,0,0,0,0,0
Gm34201,0,0,0,1,0,0,0,0,0,0,0,0
Gm34205,0,0,0,0,0,0,0,0,0,0,0,0
Gm34207,0,0,0,0,0,0,0,0,0,0,0,0
Gm34208,0,0,0,0,0,0,0,0,0,0,0,0
Gm34211,0,0,0,1,3,0,0,1,0,3,3,0
Gm34213,0,2,3,2,0,6,6,4,17,7,2,12
Gm34215,0,0,0,0,3,0,0,0,0,0,0,0
Gm34218,0,0,0,0,0,0,0,0,0,0,0,0
Gm34220,93,97,71,48,55,70,25,67,28,58,57,54
Gm34222,0,0,0,0,0,0,0,0,0,0,0,0
Gm34223,89,49,56,80,41,91,31,88,37,26,18,34
Gm34225,0,5,0,0,0,2,10,0,0,0,2,0
Gm34226,5,2,0,2,0,0,0,0,0,0,0,0
Gm34229,1,0,0,3,0,0,0,0,0,0,0,0
Gm34231,0,0,0,0,0,0,0,0,0,0,0,0
Gm34232,16,1,24,17,15,6,25,11,0,5,11,97
Gm34233,0,0,0,0,0,0,0,0,0,0,0,0
Gm34235,0,0,0,0,0,0,0,0,0,0,0,0
Gm34237,0,0,0,0,0,0,7,0,0,0,0,0
Gm3424,0,0,0,0,0,0,0,0,0,0,0,0
Gm34240,0,0,0,0,0,0,0,0,0,0,0,0
Gm34244,0,0,4,0,0,0,0,0,0,0,0,0
Gm34245,2,0,0,0,0,0,4,0,0,0,0,0
Gm34246,0,0,1,0,2,3,0,0,0,0,0,0
Gm34249,2,4,2,0,0,3,0,0,0,0,0,8
Gm34250,0,0,0,0,0,0,0,0,0,0,0,0
Gm34252,0,0,0,0,0,0,0,0,0,0,0,0
Gm34253,3,0,0,3,0,0,0,2,0,0,0,0
Gm34254,42,121,41,112,12,102,1,95,8,60,23,32
Gm34255,2,0,2,0,0,0,0,0,0,0,0,0
Gm34256,2,2,0,0,0,0,10,3,0,0,0,0
Gm34259,0,0,0,0,0,0,0,4,0,0,2,0
Gm34263,0,0,0,0,0,0,0,0,0,0,0,0
Gm34264,1,0,0,0,0,0,0,0,0,0,0,0
Gm34265,0,2,1,2,0,0,0,4,0,1,0,0
Gm34267,5,8,0,11,0,2,0,1,0,2,7,2
Gm34268,1,6,0,2,0,2,0,0,0,0,0,0
Gm34269,0,0,0,0,0,0,0,0,0,0,0,0
Gm34276,18,24,20,30,4,27,0,23,16,48,16,65
Gm34278,0,0,4,0,0,0,0,0,0,0,0,0
Gm3428,2,0,0,0,0,1,0,0,0,0,0,0
Gm34280,0,0,0,0,0,2,7,2,0,4,1,3
Gm34281,0,0,0,0,0,0,0,0,0,0,0,0
Gm34282,1,0,2,1,0,0,0,0,0,4,3,0
Gm34283,2,0,2,1,0,0,0,0,0,0,0,0
Gm34284,0,0,0,0,0,0,0,0,0,0,0,0
Gm34286,8,1,6,2,6,4,1,4,0,12,2,7
Gm34288,0,0,0,0,0,0,0,0,0,0,0,0
Gm34289,0,3,1,0,0,2,0,0,0,5,0,0
Gm34290,0,0,0,0,0,0,0,0,0,0,0,0
Gm34291,0,0,0,0,0,1,0,0,0,0,0,0
Gm34292,11,15,25,18,23,15,5,10,0,11,20,13
Gm34293,3,0,0,0,0,0,3,0,0,0,0,0
Gm34294,2,4,2,0,3,2,0,0,0,0,0,0
Gm34295,0,1,0,0,0,0,0,0,0,0,0,0
Gm34296,9,7,3,0,2,7,0,5,0,4,1,0
Gm34297,0,0,2,0,0,0,0,0,0,0,0,0
Gm34298,0,0,1,0,0,0,0,0,0,0,0,0
Gm34299,2,0,6,2,0,0,0,3,0,0,0,2
Gm34300,0,0,0,0,0,0,0,0,0,0,0,0
Gm34301,0,1,0,2,0,2,13,0,0,0,1,3
Gm34303,1,0,0,1,0,0,0,0,0,0,0,0
Gm34304,0,0,0,0,0,0,0,0,0,0,0,2
Gm34305,19,12,23,12,9,20,7,8,0,10,7,25
Gm34306,0,0,0,0,0,0,0,0,0,0,0,0
Gm34307,0,0,0,0,0,0,0,0,0,0,0,0
Gm34312,0,0,0,1,0,0,0,0,0,0,0,0
Gm34315,5,2,7,7,3,4,0,10,0,8,1,0
Gm34316,0,0,0,0,0,0,0,0,0,2,0,0
Gm34317,0,0,2,0,3,0,0,0,0,0,0,0
Gm34319,2,0,0,0,0,1,0,0,0,0,0,0
Gm34320,0,0,0,0,0,0,0,0,0,0,0,0
Gm34321,9,0,10,4,0,0,0,0,0,0,1,1
Gm34322,0,0,0,0,0,0,0,0,0,0,0,0
Gm34323,0,0,0,0,0,0,0,1,0,0,0,0
Gm34324,1,0,2,2,2,1,0,0,0,0,3,0
Gm34325,0,3,0,7,0,2,0,4,0,0,0,3
Gm34326,2,0,2,0,0,4,0,0,0,0,0,0
Gm34327,2,0,1,0,0,0,0,0,0,0,0,0
Gm34328,0,0,0,1,0,0,0,0,0,0,0,0
Gm34331,0,0,0,0,0,0,0,0,0,0,0,0
Gm34332,0,0,0,0,0,0,0,0,0,0,0,0
Gm34333,0,0,0,0,0,0,0,0,0,0,0,0
Gm34335,0,0,0,2,0,0,0,0,0,0,0,0
Gm34336,0,1,1,1,0,2,0,0,0,0,0,0
Gm34337,0,0,0,0,0,0,0,0,0,0,0,0
Gm3434,0,0,0,0,0,0,0,0,0,0,0,0
Gm34340,0,0,1,0,0,0,1,0,0,0,0,0
Gm34343,37,19,21,9,5,6,0,20,41,22,8,34
Gm34344,0,0,0,0,0,0,0,0,0,0,0,0
Gm34345,0,2,0,0,0,0,0,0,0,0,0,0
Gm34346,19,76,17,49,19,102,57,125,40,91,49,35
Gm34347,0,2,1,0,0,0,0,0,0,0,0,2
Gm34348,13,17,9,14,10,16,2,27,0,12,7,21
Gm34349,2,0,1,0,0,0,0,0,0,0,0,0
Gm34350,0,1,0,2,0,0,0,0,0,0,0,0
Gm34352,0,0,1,0,0,0,0,0,0,0,0,0
Gm34353,10,7,6,4,7,11,9,21,0,3,0,23
Gm34354,1,4,2,1,0,0,20,0,0,0,0,0
Gm34358,0,0,0,0,0,1,0,0,0,0,0,0
Gm34360,2,1,1,0,0,0,0,3,0,8,1,0
Gm34361,2,0,0,0,0,0,0,0,0,0,0,0
Gm34362,25,63,35,30,14,43,17,71,0,33,31,19
Gm34365,0,0,0,1,0,3,0,0,0,0,0,0
Gm34366,0,0,0,0,0,0,0,0,0,0,0,0
Gm34368,0,0,0,0,0,0,0,0,0,0,0,0
Gm34369,0,0,1,0,0,0,0,0,0,1,0,1
Gm34370,0,0,2,0,0,0,0,0,0,0,0,0
Gm34371,0,0,0,0,0,0,0,0,0,0,0,0
Gm34372,0,2,1,5,1,7,2,1,0,0,0,3
Gm34375,1,0,0,2,4,1,0,3,8,0,0,3
Gm34376,2,7,8,1,5,4,0,1,0,0,0,0
Gm34381,1,0,0,0,0,0,7,2,0,0,0,0
Gm34385,0,0,0,0,0,0,0,0,0,0,0,0
Gm34388,0,0,0,1,0,2,0,0,0,0,2,0
Gm34389,32,30,27,26,14,24,15,27,17,10,10,4
Gm34396,0,0,0,0,0,0,0,0,0,0,0,0
Gm34397,0,0,0,1,0,0,0,0,0,0,0,0
Gm34401,0,0,0,0,0,1,1,0,0,0,0,0
Gm34402,148,131,168,72,60,103,30,123,9,108,58,16
Gm34403,23,73,34,34,21,69,15,49,20,91,21,59
Gm34405,0,0,2,1,0,0,0,0,0,0,0,1
Gm34406,0,2,5,0,0,0,0,0,0,0,3,0
Gm34407,4,0,0,2,0,1,0,0,0,0,3,2
Gm34408,2,0,1,0,0,0,0,0,0,0,0,0
Gm34409,0,0,0,0,0,0,0,0,0,0,0,0
Gm34412,0,0,0,0,0,0,0,0,0,0,0,0
Gm34413,0,0,0,0,0,0,0,0,0,0,0,0
Gm34414,2,0,4,0,0,6,0,0,0,0,1,0
Gm34416,0,5,0,0,0,0,13,0,0,0,0,0
Gm34418,0,0,0,0,0,2,0,0,0,0,3,0
Gm34419,0,1,1,1,0,4,0,1,0,0,0,4
Gm34420,0,0,1,0,0,0,0,0,0,0,0,0
Gm34421,0,0,0,0,0,0,0,0,0,0,0,0
Gm34424,0,0,1,0,0,0,0,0,0,0,0,0
Gm34425,0,0,0,0,0,0,0,0,0,2,0,0
Gm34426,0,0,0,0,0,0,0,0,0,0,0,0
Gm34428,1,5,8,3,0,0,0,1,17,2,0,4
Gm34430,0,0,0,0,0,0,0,0,0,0,0,0
Gm34434,2,5,0,3,0,1,0,4,21,1,0,9
Gm34439,0,0,0,0,0,0,0,0,0,0,0,0
Gm34441,2,22,1,26,4,44,3,42,0,44,13,36
Gm34442,52,20,40,11,3,13,7,23,61,9,10,26
Gm34444,0,0,0,0,0,0,0,0,0,0,0,0
Gm34445,0,0,0,0,0,0,0,0,0,0,0,0
Gm34446,0,0,0,0,0,0,0,0,0,0,0,0
Gm34448,8,6,5,7,7,2,0,4,0,0,3,2
Gm34450,1,0,0,0,1,0,0,0,0,0,0,4
Gm34451,35,76,43,78,31,62,15,70,7,72,33,25
Gm34455,9,2,5,2,0,6,3,3,0,1,0,10
Gm34457,0,0,0,0,0,0,0,0,0,0,0,0
Gm34458,2,0,1,0,4,1,0,0,0,0,0,0
Gm34459,1,0,0,0,2,0,0,0,0,0,0,0
Gm34464,1,2,0,0,0,1,3,0,0,1,0,1
Gm34466,1,0,0,0,0,6,0,0,0,0,0,4
Gm34468,0,0,2,0,0,0,0,0,0,0,0,0
Gm34469,0,0,0,0,0,0,0,0,0,0,0,0
Gm34470,0,0,1,0,0,0,0,0,0,0,0,0
Gm34471,3,0,2,0,0,0,0,2,0,0,2,0
Gm34472,0,0,1,0,0,0,0,0,0,0,0,0
Gm34474,0,0,0,1,0,0,0,2,0,0,0,0
Gm34475,0,0,0,0,0,0,0,0,0,0,0,0
Gm34476,1,0,0,0,0,2,10,0,0,0,0,0
Gm34477,2,0,0,0,0,0,0,0,0,0,0,0
Gm34481,2,3,0,1,0,0,0,1,0,0,0,4
Gm34482,1,0,0,0,0,0,0,0,0,0,0,0
Gm34483,2,0,1,0,0,0,0,7,0,2,2,1
Gm34484,0,0,0,0,0,0,0,0,0,0,0,0
Gm34486,0,0,0,0,0,0,0,0,0,0,0,0
Gm34488,0,0,2,0,0,0,0,0,0,0,0,0
Gm34489,0,0,1,0,0,0,0,0,0,0,0,0
Gm34490,0,1,0,0,0,0,0,0,0,0,0,0
Gm34493,0,0,0,0,0,0,0,0,0,0,0,0
Gm34496,0,0,0,0,0,0,0,0,0,0,0,0
Gm34499,2,0,2,0,0,0,0,0,0,0,0,0
Gm34500,0,0,0,0,0,0,0,0,0,0,0,0
Gm34501,0,0,0,0,0,0,0,0,0,0,0,0
Gm34502,0,0,2,0,0,0,0,0,0,0,0,0
Gm34503,0,0,1,0,0,0,0,0,0,0,0,0
Gm34507,6,15,12,30,13,9,0,8,0,29,14,41
Gm34510,0,0,0,0,0,0,0,0,0,0,0,0
Gm34513,0,0,0,1,1,0,0,0,0,0,0,0
Gm34514,0,0,1,0,0,0,0,0,0,0,0,0
Gm34515,0,0,0,0,0,2,0,2,0,1,0,0
Gm34516,1,0,0,0,0,0,0,0,0,0,0,0
Gm34521,0,0,1,0,0,0,0,0,0,0,0,0
Gm34522,0,0,0,0,0,0,0,0,0,0,0,0
Gm34523,0,0,0,1,0,0,0,0,0,0,0,0
Gm34526,1,0,0,0,0,0,0,0,0,0,1,0
Gm34527,0,0,0,0,0,0,0,0,14,0,0,0
Gm34528,1,0,0,0,0,0,0,0,0,0,0,0
Gm34529,0,0,0,0,0,0,0,0,0,0,0,0
Gm34531,0,0,1,0,0,0,0,0,0,0,0,0
Gm34533,0,0,0,0,0,0,0,0,0,0,0,0
Gm34535,0,0,0,0,0,0,0,0,0,0,0,0
Gm34536,1,0,0,0,0,0,0,0,0,0,2,0
Gm34538,6,0,1,0,4,0,2,0,0,1,0,0
